Total_Stops,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Duration_hour,Duration_min,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Vistara,Vistara Premium economy,Cochin,Delhi,Hyderabad,Kolkata,New Delhi,Chennai,Delhi,Kolkata,Mumbai,Price
1,27,3,16,10,22,20,6,10,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6412
1,18,5,8,0,21,0,13,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,8073
0,24,6,11,0,14,15,3,15,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,4256
2,12,5,10,0,5,25,19,25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14634
1,21,5,13,0,21,0,8,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,14067
0,6,5,15,30,18,5,2,35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4804
0,21,4,17,10,19,40,2,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,4911
1,9,6,16,10,22,30,6,20,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6412
0,15,6,8,20,10,35,2,15,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,3543
0,6,6,11,35,14,0,2,25,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,3858
2,15,5,12,0,7,55,19,55,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9941
0,9,4,8,20,11,20,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7229
1,3,3,15,45,20,15,4,30,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8352
1,12,5,9,35,22,5,12,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14151
1,6,6,17,45,1,30,7,45,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,6795
0,3,5,20,20,22,55,2,35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4804
1,6,6,5,15,6,50,25,35,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6587
1,3,4,7,25,13,35,6,10,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,4106
0,18,4,14,15,16,45,2,30,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5510
2,9,5,9,40,19,0,9,20,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,15129
2,9,5,9,40,4,25,18,45,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,13029
1,15,6,7,15,12,30,5,15,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6582
1,27,6,17,45,1,30,7,45,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,5797
1,12,6,20,25,10,55,14,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12692
0,27,3,8,20,10,35,2,15,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,3332
2,9,6,12,0,7,55,19,55,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10151
1,6,4,2,0,7,25,5,25,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5046
1,15,6,6,10,23,0,16,50,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8907
0,6,5,21,5,23,55,2,50,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5228
1,3,3,5,35,10,10,4,35,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,13753
1,9,3,8,55,21,20,12,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,11087
1,18,5,14,5,23,35,9,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14781
0,6,5,11,30,14,5,2,35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5224
0,6,5,15,15,18,10,2,55,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3702
0,18,3,19,5,20,30,1,25,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2754
0,24,5,11,10,13,55,2,45,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3383
0,15,4,13,20,16,10,2,50,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5228
1,27,5,20,25,1,30,5,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5054
1,18,3,8,55,19,10,10,15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13555
1,1,6,17,0,1,30,8,30,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,7408
0,24,5,14,25,16,55,2,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5224
1,1,3,12,10,17,5,4,55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9694
1,21,3,17,10,1,35,8,25,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,7318
1,21,5,7,35,12,10,4,35,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5054
0,1,5,18,55,22,0,3,5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4030
1,6,3,8,0,18,25,10,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,16736
0,18,3,19,30,20,45,1,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2050
2,12,3,1,35,14,50,13,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,9977
2,6,6,5,30,4,25,22,55,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10368
1,9,3,7,45,13,40,5,55,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6755
0,15,5,15,15,18,10,2,55,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3502
0,24,6,10,0,12,45,2,45,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6961
0,9,4,15,50,18,45,2,55,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4544
0,18,5,14,55,17,25,2,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3841
2,6,3,14,20,16,50,26,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,24115
1,24,5,7,10,9,5,25,55,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9502
0,1,4,6,20,7,40,1,20,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3100
0,15,4,5,55,8,35,2,40,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,4319
0,1,5,20,5,21,40,1,35,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2227
0,24,3,22,20,0,40,2,20,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,5831
0,9,6,21,25,0,5,2,40,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4804
1,6,6,7,35,12,10,4,35,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5458
0,9,6,18,55,22,0,3,5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7229
1,6,6,18,55,10,5,15,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14571
0,9,6,21,10,0,5,2,55,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,3919
1,9,3,7,5,16,10,9,5,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,6916
1,27,3,13,0,4,25,15,25,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6960
1,6,3,9,45,14,25,4,40,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,16757
1,6,3,16,0,1,35,9,35,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,14871
1,12,6,7,35,12,10,4,35,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5054
2,3,6,12,20,19,15,30,55,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,12488
0,15,4,18,25,21,20,2,55,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4823
2,9,3,5,55,19,15,37,20,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,14483
2,24,6,17,15,19,15,26,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,11989
1,21,5,22,50,19,0,20,10,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,16079
1,6,5,9,35,10,55,25,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,13067
1,12,6,5,5,16,10,11,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6818
1,12,5,8,25,8,15,23,50,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,13941
1,24,6,9,0,19,0,10,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,12927
0,15,5,22,15,0,50,2,35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4804
1,1,4,16,0,12,35,20,35,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5406
1,21,3,10,45,1,35,14,50,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,7318
0,21,3,7,55,10,15,2,20,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,3384
1,3,6,20,45,6,35,9,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,11410
1,15,3,5,45,13,15,7,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9134
1,21,3,14,5,21,20,7,15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7832
1,6,3,8,55,7,40,22,45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,14815
0,3,6,23,30,2,20,2,50,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4591
1,9,5,22,50,19,0,20,10,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,12373
